0.8868120456905504,0.9854620976116303,0.9657320872274143
0.8888888888888888,0.9854620976116303,0.9688473520249221
0.8847352024922118,0.9781931464174455,0.9615784008307373
0.885773624091381,0.9844236760124611,0.9698857736240913
0.8805815160955348,0.9833852544132918,0.9532710280373832
0.8909657320872274,0.9833852544132918,0.9678089304257529
0.8992731048805815,0.9906542056074766,0.9646936656282451
0.8722741433021807,0.9875389408099688,0.9709241952232607
0.8951194184839044,0.9906542056074766,0.9574247144340602
0.9003115264797508,0.9875389408099688,0.9584631360332295
0.8868120456905504,0.9844236760124611,0.9657320872274143
0.8847352024922118,0.9875389408099688,0.9709241952232607
0.885773624091381,0.9833852544132918,0.9698857736240913
0.8785046728971962,0.9865005192107996,0.9761163032191069
0.8951194184839044,0.9813084112149533,0.9626168224299065
