0.8692,0.8064,0.8516
0.8692,0.8352,0.8516
0.8692,0.7648,0.8516
0.8692,0.8008,0.8516
0.8692,0.8156,0.8516
0.8692,0.796,0.8516
0.8692,0.754,0.8516
0.8692,0.818,0.8516
0.8692,0.8248,0.8516
0.8692,0.794,0.8516
0.8692,0.826,0.8516
0.8692,0.8196,0.8516
0.8692,0.7928,0.8516
0.8692,0.7584,0.8516
0.8692,0.81,0.8516
0.8692,0.8136,0.8516
0.8692,0.7788,0.8516
0.8692,0.7976,0.8516
0.8692,0.7884,0.8516
0.8692,0.82,0.8516
0.8692,0.8048,0.8516
0.8692,0.7964,0.8516
0.8692,0.7888,0.8516
0.8692,0.8188,0.8516
0.8692,0.818,0.8516
